plotname	area	date	isinterventionresult	status	classkey	lowerGirth	labelGirth	species	nbtree_ha	basalArea_ha	vc22StemHa	vc22BranchHa	vLogHa
evenaged	10000.0	2036	false	alive	CH20	20	20-30	CH	7.0	0.0359669372917733	0.11164766112751665	0.0	0.0
evenaged	10000.0	2036	false	alive	CH30	30	30-40	CH	535.0	5.242877463736417	27.18876480309391	0.0	0.0
evenaged	10000.0	2036	false	alive	CH40	40	40-50	CH	899.0	14.58059490171069	97.55733087072844	0.0	0.0
evenaged	10000.0	2036	false	alive	CH50	50	50-60	CH	59.0	1.4205959602622218	10.965617842719366	0.0	0.0
evenaged	10000.0	2036	true	cut	CH20	20	20-30	CH	5.0	0.028434074089683212	0.09687623965381484	0.0	0.0
evenaged	10000.0	2036	true	cut	CH30	30	30-40	CH	277.0	2.647174645013517	13.516782769357455	0.0	0.0
evenaged	10000.0	2036	true	cut	CH40	40	40-50	CH	235.0	3.7894016910911947	25.296292678877183	0.0	0.0
evenaged	10000.0	2036	true	cut	CH50	50	50-60	CH	14.0	0.33367855907873045	2.5680922636746915	0.0	0.0
evenaged	10000.0	2037	false	alive	CH60	60	60-70	CH	7.0	0.20391717892741354	1.6639006379719077	0.0	0.0
evenaged	10000.0	2037	false	alive	CH20	20	20-30	CH	2.0	0.008739518915352875	0.02141756411109703	0.0	0.0
evenaged	10000.0	2037	false	alive	CH30	30	30-40	CH	208.0	2.1816522385658095	11.757624241254273	0.0	0.0
evenaged	10000.0	2037	false	alive	CH40	40	40-50	CH	592.0	9.773449705988712	65.85424754393534	0.0	0.0
evenaged	10000.0	2037	false	alive	CH50	50	50-60	CH	160.0	3.4494045797197117	25.677249146748824	0.0	0.0
evenaged	10000.0	2038	false	alive	CH60	60	60-70	CH	16.0	0.47821913248515163	3.929962821550931	0.0	0.0
evenaged	10000.0	2038	false	alive	CH20	20	20-30	CH	2.0	0.010036246991607196	0.029287704148720374	0.0	0.0
evenaged	10000.0	2038	false	alive	CH30	30	30-40	CH	157.0	1.7122680496076883	9.42573835221705	0.0	0.0
evenaged	10000.0	2038	false	alive	CH40	40	40-50	CH	513.0	8.513586626819803	57.47787600162439	0.0	0.0
