plotname	area	date	isinterventionresult	status	classkey	lowerGirth	labelGirth	species	nbtree_ha	basalArea_ha	vc22StemHa	vc22BranchHa	vLogHa
evenaged	10000.0	2036	false	alive	CH20	20	20-30	CH	7.0	0.0359669372917733	0.11164766112751663	0.0	0.0
evenaged	10000.0	2036	false	alive	CH30	30	30-40	CH	535.0	5.242877463736416	27.18876480309391	0.0	0.0
evenaged	10000.0	2036	false	alive	CH40	40	40-50	CH	899.0	14.58059490171072	97.5573308707284	0.0	0.0
evenaged	10000.0	2036	false	alive	CH50	50	50-60	CH	59.0	1.420595960262221	10.96561784271937	0.0	0.0
evenaged	10000.0	2036	true	cut	CH20	20	20-30	CH	5.0	0.024335843227577463	0.07130590129827809	0.0	0.0
evenaged	10000.0	2036	true	cut	CH30	30	30-40	CH	263.0	2.5245045661287007	12.92613714912402	0.0	0.0
evenaged	10000.0	2036	true	cut	CH40	40	40-50	CH	251.0	4.016539583275417	26.726338116463406	0.0	0.0
evenaged	10000.0	2036	true	cut	CH50	50	50-60	CH	12.0	0.2840728460125329	2.18140213367617	0.0	0.0
evenaged	10000.0	2037	false	alive	CH60	60	60-70	CH	7.0	0.20364469840139135	1.6610649977433178	0.0	0.0
evenaged	10000.0	2037	false	alive	CH20	20	20-30	CH	1.0	0.005290008907933183	0.01623919484118494	0.0	0.0
evenaged	10000.0	2037	false	alive	CH30	30	30-40	CH	227.0	2.376400088132068	12.796487813984438	0.0	0.0
evenaged	10000.0	2037	false	alive	CH40	40	40-50	CH	572.0	9.477773734115825	63.957592066768825	0.0	0.0
evenaged	10000.0	2037	false	alive	CH50	50	50-60	CH	162.0	3.500871647937536	26.08347294981715	0.0	0.0
evenaged	10000.0	2038	false	alive	CH60	60	60-70	CH	17.0	0.5089913891672597	4.18478203401514	0.0	0.0
evenaged	10000.0	2038	false	alive	CH20	20	20-30	CH	1.0	0.006002804260778152	0.02104849085950993	0.0	0.0
evenaged	10000.0	2038	false	alive	CH30	30	30-40	CH	169.0	1.8307917430215257	10.040483491959868	0.0	0.0
evenaged	10000.0	2038	false	alive	CH40	40	40-50	CH	499.0	8.264204394001545	55.74985956991891	0.0	0.0
evenaged	10000.0	2038	false	alive	CH50	50	50-60	CH	283.0	6.131027650891198	45.6954780654716	0.0	0.0
evenaged	10000.0	2039	false	alive	CH60	60	60-70	CH	24.0	0.7426523982304389	6.160633848512149	0.0	0.0
evenaged	10000.0	2039	false	alive	CH20	20	20-30	CH	1.0	0.006760637104759473	0.026467210067014944	0.0	0.0
evenaged	10000.0	2039	false	alive	CH30	30	30-40	CH	121.0	1.3627056522926848	7.630560445682075	0.0	0.0
evenaged	10000.0	2039	false	alive	CH40	40	40-50	CH	459.0	7.708089851596833	52.29880451554836	0.0	0.0
evenaged	10000.0	2039	false	alive	CH50	50	50-60	CH	364.0	8.14148731077218	61.331069003493226	0.0	0.0
evenaged	10000.0	2040	false	alive	CH60	60	60-70	CH	33.0	1.047641349214477	8.75059009563844	0.0	0.0
evenaged	10000.0	2040	false	alive	CH30	30	30-40	CH	81.0	0.9477516536531498	5.417464304540198	0.0	0.0
evenaged	10000.0	2040	false	alive	CH40	40	40-50	CH	402.0	6.815929893553277	46.4336898508561	0.0	0.0
evenaged	10000.0	2040	false	alive	CH50	50	50-60	CH	453.0	10.414690871910935	79.1797361443386	0.0	0.0
evenaged	10000.0	2041	false	alive	CH60	60	60-70	CH	43.0	1.397237217456869	11.74299297863512	0.0	0.0
evenaged	10000.0	2041	false	alive	CH30	30	30-40	CH	35.0	0.4234180884908345	2.463508207108451	0.0	0.0
evenaged	10000.0	2041	false	alive	CH40	40	40-50	CH	343.0	5.768117886055425	39.17892971373812	0.0	0.0
evenaged	10000.0	2041	false	alive	CH50	50	50-60	CH	548.0	12.945198510872043	99.30703012794011	0.0	0.0
evenaged	10000.0	2042	false	alive	CH60	60	60-70	CH	53.0	1.7624046448193134	14.902244057914656	0.0	0.0
evenaged	10000.0	2042	false	alive	CH30	30	30-40	CH	2.0	0.021891121754672838	0.12106578803398704	0.0	0.0
evenaged	10000.0	2042	false	alive	CH40	40	40-50	CH	269.0	4.422461556526157	29.750681803841896	0.0	0.0
evenaged	10000.0	2042	false	alive	CH50	50	50-60	CH	645.0	15.678812382455204	121.40545852864271	0.0	0.0
evenaged	10000.0	2043	false	alive	CH60	60	60-70	CH	168.0	5.148416514441899	42.61423204523369	0.0	0.0
evenaged	10000.0	2043	false	alive	CH70	70	70-80	CH	8.0	0.3163252651980959	2.785892994511053	0.16109856764409788	0.0
evenaged	10000.0	2043	false	alive	CH30	30	30-40	CH	1.0	0.010242325965659344	0.05421512702382246	0.0	0.0
