plotname	area	date	isinterventionresult	status	classkey	lowerGirth	labelGirth	species	nbtree_ha	basalArea_ha	vc22StemHa	vc22BranchHa	vLogHa
evenaged	10000.0	2036	false	alive	CH20	20	20-30	CH	7.0	0.035966937291773304	0.11164766112751662	0.0	0.0
evenaged	10000.0	2036	false	alive	CH30	30	30-40	CH	535.0	5.242877463736419	27.18876480309391	0.0	0.0
evenaged	10000.0	2036	false	alive	CH40	40	40-50	CH	899.0	14.580594901710693	97.55733087072831	0.0	0.0
evenaged	10000.0	2036	false	alive	CH50	50	50-60	CH	59.0	1.4205959602622216	10.96561784271937	0.0	0.0
evenaged	10000.0	2036	true	cut	CH20	20	20-30	CH	4.0	0.017346119243203135	0.04314679023827246	0.0	0.0
evenaged	10000.0	2036	true	cut	CH30	30	30-40	CH	258.0	2.458974360332743	12.535327094614734	0.0	0.0
evenaged	10000.0	2036	true	cut	CH40	40	40-50	CH	251.0	4.081767493319452	27.347032884909684	0.0	0.0
evenaged	10000.0	2036	true	cut	CH50	50	50-60	CH	18.0	0.42573271726130746	3.267771366246232	0.0	0.0
evenaged	10000.0	2037	false	alive	CH60	60	60-70	CH	6.0	0.17475264139023655	1.4258563901369832	0.0	0.0
evenaged	10000.0	2037	false	alive	CH20	20	20-30	CH	1.0	0.005290008907933183	0.01623919484118494	0.0	0.0
evenaged	10000.0	2037	false	alive	CH30	30	30-40	CH	234.0	2.471255173862763	13.378051478695964	0.0	0.0
evenaged	10000.0	2037	false	alive	CH40	40	40-50	CH	579.0	9.553213723518798	64.34893219606498	0.0	0.0
evenaged	10000.0	2037	false	alive	CH50	50	50-60	CH	149.0	3.2202334317809376	23.99316813666918	0.0	0.0
evenaged	10000.0	2038	false	alive	CH60	60	60-70	CH	16.0	0.4792127584860338	3.9402935330786186	0.0	0.0
evenaged	10000.0	2038	false	alive	CH20	20	20-30	CH	1.0	0.006002804260778152	0.02104849085950993	0.0	0.0
evenaged	10000.0	2038	false	alive	CH30	30	30-40	CH	169.0	1.8400864174386593	10.123679859382179	0.0	0.0
evenaged	10000.0	2038	false	alive	CH40	40	40-50	CH	528.0	8.754083652789685	59.08533986283745	0.0	0.0
evenaged	10000.0	2038	false	alive	CH50	50	50-60	CH	255.0	5.517529904069033	41.104280003475836	0.0	0.0
