plotname	area	date	isinterventionresult	status	classkey	lowerGirth	labelGirth	species	nbtree_ha	basalArea_ha	vc22StemHa	vc22BranchHa	vLogHa
evenaged	10000.0	2036	false	alive	CH20	20	20-30	CH	7.0	0.0359669372917733	0.11164766112751662	0.0	0.0
evenaged	10000.0	2036	false	alive	CH30	30	30-40	CH	535.0	5.242877463736414	27.188764803093896	0.0	0.0
evenaged	10000.0	2036	false	alive	CH40	40	40-50	CH	899.0	14.580594901710711	97.55733087072842	0.0	0.0
evenaged	10000.0	2036	false	alive	CH50	50	50-60	CH	59.0	1.4205959602622216	10.96561784271937	0.0	0.0
evenaged	10000.0	2036	true	cut	CH20	20	20-30	CH	5.0	0.025098603347266307	0.07568889872362985	0.0	0.0
evenaged	10000.0	2036	true	cut	CH30	30	30-40	CH	285.0	2.731259480386844	13.970192852158739	0.0	0.0
evenaged	10000.0	2036	true	cut	CH40	40	40-50	CH	261.0	4.213077176123249	28.139023560112598	0.0	0.0
evenaged	10000.0	2036	true	cut	CH50	50	50-60	CH	16.0	0.37408934475984806	2.8607886909631417	0.0	0.0
evenaged	10000.0	2037	false	alive	CH60	60	60-70	CH	5.0	0.14504129929363455	1.1821069952346048	0.0	0.0
evenaged	10000.0	2037	false	alive	CH20	20	20-30	CH	1.0	0.004415126510870097	0.010808573620199895	0.0	0.0
evenaged	10000.0	2037	false	alive	CH30	30	30-40	CH	207.0	2.1510760803254128	11.533006042113168	0.0	0.0
evenaged	10000.0	2037	false	alive	CH40	40	40-50	CH	584.0	9.633505281699518	64.89139474203421	0.0	0.0
evenaged	10000.0	2037	false	alive	CH50	50	50-60	CH	136.0	2.9605348520791948	22.1161937549404	0.0	0.0
evenaged	10000.0	2038	false	alive	CH60	60	60-70	CH	14.0	0.418247221028483	3.4365319232738294	0.0	0.0
evenaged	10000.0	2038	false	alive	CH20	20	20-30	CH	1.0	0.004986386362707767	0.014289537571633142	0.0	0.0
evenaged	10000.0	2038	false	alive	CH30	30	30-40	CH	162.0	1.737849688501261	9.478895657818946	0.0	0.0
evenaged	10000.0	2038	false	alive	CH40	40	40-50	CH	526.0	8.744499605542408	59.084124082397814	0.0	0.0
evenaged	10000.0	2038	false	alive	CH50	50	50-60	CH	230.0	4.979467249543781	37.10647275526511	0.0	0.0
evenaged	10000.0	2039	false	alive	CH60	60	60-70	CH	20.0	0.6147051058397598	5.089899738353823	0.0	0.0
evenaged	10000.0	2039	false	alive	CH20	20	20-30	CH	1.0	0.005592388883606897	0.018241825236185477	0.0	0.0
evenaged	10000.0	2039	false	alive	CH30	30	30-40	CH	125.0	1.3920608204567722	7.748708003681514	0.0	0.0
evenaged	10000.0	2039	false	alive	CH40	40	40-50	CH	473.0	7.954307280174955	53.995151230468984	0.0	0.0
evenaged	10000.0	2039	false	alive	CH50	50	50-60	CH	314.0	6.941277522619381	52.085408064583504	0.0	0.0
evenaged	10000.0	2040	false	alive	CH60	60	60-70	CH	27.0	0.8504068829831816	7.087961216389789	0.0	0.0
evenaged	10000.0	2040	false	alive	CH20	20	20-30	CH	1.0	0.006233135302418849	0.022664718651861437	0.0	0.0
evenaged	10000.0	2040	false	alive	CH30	30	30-40	CH	88.0	1.0142169630985196	5.749438785529184	0.0	0.0
evenaged	10000.0	2040	false	alive	CH40	40	40-50	CH	424.0	7.201936775435274	49.09503680453796	0.0	0.0
evenaged	10000.0	2040	false	alive	CH50	50	50-60	CH	393.0	8.89045787220074	67.22902344228164	0.0	0.0
evenaged	10000.0	2041	false	alive	CH60	60	60-70	CH	32.0	1.037177118202145	8.710094015041149	0.0	0.0
evenaged	10000.0	2041	false	alive	CH20	20	20-30	CH	1.0	0.006908625022331036	0.027557499856665578	0.0	0.0
evenaged	10000.0	2041	false	alive	CH30	30	30-40	CH	54.0	0.6458537098257747	3.733513831203264	0.0	0.0
evenaged	10000.0	2041	false	alive	CH40	40	40-50	CH	360.0	6.106923258239297	41.61660590341976	0.0	0.0
evenaged	10000.0	2041	false	alive	CH50	50	50-60	CH	486.0	11.254112888074365	85.77202116346436	0.0	0.0
evenaged	10000.0	2042	false	alive	CH60	60	60-70	CH	43.0	1.4085330622681722	11.863271644098928	0.0	0.0
evenaged	10000.0	2042	false	alive	CH30	30	30-40	CH	24.0	0.2918258621525001	1.7037348343284235	0.0	0.0
evenaged	10000.0	2042	false	alive	CH40	40	40-50	CH	293.0	4.91159998018039	33.31274970638432	0.0	0.0
evenaged	10000.0	2042	false	alive	CH50	50	50-60	CH	573.0	13.559156165232574	104.08398515575468	0.0	0.0
evenaged	10000.0	2043	false	alive	CH60	60	60-70	CH	56.0	1.8491493648219022	15.609956692489575	0.0	0.0
evenaged	10000.0	2043	false	alive	CH30	30	30-40	CH	2.0	0.021083182527201597	0.11463618500535452	0.0	0.0
evenaged	10000.0	2043	false	alive	CH40	40	40-50	CH	243.0	4.0419802703627665	27.31997495018517	0.0	0.0
evenaged	10000.0	2043	false	alive	CH50	50	50-60	CH	632.0	15.411457195073357	119.45073406391195	0.0	0.0
evenaged	10000.0	2044	false	alive	CH60	60	60-70	CH	156.0	4.7805850608208855	39.56843505762945	0.0	0.0
evenaged	10000.0	2044	false	alive	CH70	70	70-80	CH	9.0	0.355515538184458	3.13035150566112	0.18084953338383686	0.0
evenaged	10000.0	2044	false	alive	CH30	30	30-40	CH	1.0	0.009143553988668991	0.04504799058589282	0.0	0.0
evenaged	10000.0	2044	false	alive	CH40	40	40-50	CH	199.0	3.3957028801748086	23.17827011330661	0.0	0.0
evenaged	10000.0	2044	false	alive	CH50	50	50-60	CH	568.0	13.967693370370569	108.53169954033778	0.0	0.0
evenaged	10000.0	2044	true	cut	CH60	60	60-70	CH	49.0	1.488422853517408	12.290329545823584	0.0	0.0
evenaged	10000.0	2044	true	cut	CH70	70	70-80	CH	3.0	0.11900196547255204	1.0488157234775195	0.06084468370771949	0.0
evenaged	10000.0	2044	true	cut	CH30	30	30-40	CH	1.0	0.009143553988668991	0.04504799058589282	0.0	0.0
evenaged	10000.0	2044	true	cut	CH40	40	40-50	CH	115.0	1.9354181616899806	13.137275704632934	0.0	0.0
evenaged	10000.0	2044	true	cut	CH50	50	50-60	CH	184.0	4.482684447461262	34.73025885253227	0.0	0.0
evenaged	10000.0	2045	false	alive	CH60	60	60-70	CH	180.0	5.5482330193629945	45.984817868798245	0.0	0.0
evenaged	10000.0	2045	false	alive	CH70	70	70-80	CH	11.0	0.4453505451257722	3.9430023284341447	0.2333471592520407	0.0
evenaged	10000.0	2045	false	alive	CH40	40	40-50	CH	60.0	1.060901631618571	7.340474107231073	0.0	0.0
evenaged	10000.0	2045	false	alive	CH50	50	50-60	CH	330.0	8.190532493637706	63.81675258313291	0.0	0.0
evenaged	10000.0	2046	false	alive	CH60	60	60-70	CH	227.0	7.154759029360833	59.64925331378815	0.0	0.0
evenaged	10000.0	2046	false	alive	CH70	70	70-80	CH	15.0	0.621787331160678	5.533905842486542	0.3355742683726124	0.0
evenaged	10000.0	2046	false	alive	CH40	40	40-50	CH	42.0	0.7606930319131066	5.311238867128548	0.0	0.0
evenaged	10000.0	2046	false	alive	CH50	50	50-60	CH	297.0	7.499012441327899	58.738383582832135	0.0	0.0
evenaged	10000.0	2047	false	alive	CH60	60	60-70	CH	292.0	9.356627251084321	78.3478485392619	0.0	0.0
evenaged	10000.0	2047	false	alive	CH70	70	70-80	CH	19.0	0.8079013659553768	7.230145909175811	0.45017109008882306	0.0
evenaged	10000.0	2047	false	alive	CH40	40	40-50	CH	29.0	0.5418728650212781	3.828084409933341	0.0	0.0
evenaged	10000.0	2047	false	alive	CH50	50	50-60	CH	241.0	6.141270340638276	48.23878455209518	0.0	0.0
evenaged	10000.0	2048	false	alive	CH60	60	60-70	CH	351.0	11.457698572265393	96.40713160478343	0.0	0.0
evenaged	10000.0	2048	false	alive	CH70	70	70-80	CH	26.0	1.1188022934331467	10.038932245508954	0.6343542529247681	0.0
evenaged	10000.0	2048	false	alive	CH40	40	40-50	CH	13.0	0.24836538514564876	1.7690712705909775	0.0	0.0
evenaged	10000.0	2048	false	alive	CH50	50	50-60	CH	191.0	4.8544114251574815	38.105740043486335	0.0	0.0
evenaged	10000.0	2049	false	alive	CH60	60	60-70	CH	405.0	13.512827649092616	114.34409926310325	0.0	0.0
evenaged	10000.0	2049	false	alive	CH70	70	70-80	CH	32.0	1.4041453490656974	12.651976473169958	0.8168586780208015	0.0
evenaged	10000.0	2049	false	alive	CH40	40	40-50	CH	4.0	0.07891558652603353	0.5687636447752723	0.0	0.0
evenaged	10000.0	2049	false	alive	CH50	50	50-60	CH	140.0	3.5351807701730653	27.695560350977978	0.0	0.0
