plotname	area	date	isinterventionresult	status	classkey	lowerGirth	labelGirth	species	nbtree_ha	basalArea_ha	vc22StemHa	vc22BranchHa	vLogHa
evenaged	10000.0	2036	false	alive	CH20	20	20-30	CH	7.0	0.035966937291773304	0.11164766112751663	0.0	0.0
evenaged	10000.0	2036	false	alive	CH30	30	30-40	CH	535.0	5.2428774637364155	27.188764803093907	0.0	0.0
evenaged	10000.0	2036	false	alive	CH40	40	40-50	CH	899.0	14.580594901710706	97.5573308707284	0.0	0.0
evenaged	10000.0	2036	false	alive	CH50	50	50-60	CH	59.0	1.4205959602622218	10.965617842719368	0.0	0.0
evenaged	10000.0	2036	true	cut	CH20	20	20-30	CH	7.0	0.035966937291773304	0.11164766112751662	0.0	0.0
evenaged	10000.0	2036	true	cut	CH30	30	30-40	CH	260.0	2.480217722734028	12.647696099503744	0.0	0.0
evenaged	10000.0	2036	true	cut	CH40	40	40-50	CH	282.0	4.47144843091061	29.636610780570813	0.0	0.0
evenaged	10000.0	2036	true	cut	CH50	50	50-60	CH	18.0	0.42792966457255766	3.2895716377449395	0.0	0.0
evenaged	10000.0	2037	false	alive	CH60	60	60-70	CH	6.0	0.17400448848478414	1.4180561783394392	0.0	0.0
evenaged	10000.0	2037	false	alive	CH30	30	30-40	CH	231.0	2.4127136848443156	12.976102396070441	0.0	0.0
evenaged	10000.0	2037	false	alive	CH40	40	40-50	CH	552.0	9.134816222208324	61.61407844177521	0.0	0.0
evenaged	10000.0	2037	false	alive	CH50	50	50-60	CH	144.0	3.0982754246055313	23.049041475828272	0.0	0.0
evenaged	10000.0	2038	false	alive	CH60	60	60-70	CH	13.0	0.389482190881177	3.2026706700996357	0.0	0.0
evenaged	10000.0	2038	false	alive	CH30	30	30-40	CH	180.0	1.9426336229224557	10.63577288230732	0.0	0.0
evenaged	10000.0	2038	false	alive	CH40	40	40-50	CH	504.0	8.370683675961446	56.54336105283334	0.0	0.0
evenaged	10000.0	2038	false	alive	CH50	50	50-60	CH	236.0	5.104763198544197	38.02593460049295	0.0	0.0
evenaged	10000.0	2039	false	alive	CH60	60	60-70	CH	18.0	0.5549457021419996	4.598879932587063	0.0	0.0
evenaged	10000.0	2039	false	alive	CH30	30	30-40	CH	132.0	1.4649754163366737	8.139756688611332	0.0	0.0
evenaged	10000.0	2039	false	alive	CH40	40	40-50	CH	465.0	7.764784183027907	52.568514262398885	0.0	0.0
evenaged	10000.0	2039	false	alive	CH50	50	50-60	CH	318.0	7.043025703018624	52.88139639774287	0.0	0.0
evenaged	10000.0	2040	false	alive	CH60	60	60-70	CH	25.0	0.7876637058196612	6.565662922171699	0.0	0.0
evenaged	10000.0	2040	false	alive	CH30	30	30-40	CH	93.0	1.0658108465797869	6.023339268718602	0.0	0.0
evenaged	10000.0	2040	false	alive	CH40	40	40-50	CH	415.0	6.963694361827648	47.24008445249074	0.0	0.0
evenaged	10000.0	2040	false	alive	CH50	50	50-60	CH	400.0	9.063145927750298	68.56994621691119	0.0	0.0
evenaged	10000.0	2041	false	alive	CH60	60	60-70	CH	29.0	0.9423440916374642	7.918894006578204	0.0	0.0
evenaged	10000.0	2041	false	alive	CH30	30	30-40	CH	59.0	0.7017929556503997	4.0448321967433705	0.0	0.0
evenaged	10000.0	2041	false	alive	CH40	40	40-50	CH	360.0	6.044688729907272	41.01926820149126	0.0	0.0
evenaged	10000.0	2041	false	alive	CH50	50	50-60	CH	485.0	11.276488381807916	86.05553167923503	0.0	0.0
evenaged	10000.0	2042	false	alive	CH60	60	60-70	CH	40.0	1.3088704797237725	11.021157283695276	0.0	0.0
evenaged	10000.0	2042	false	alive	CH30	30	30-40	CH	28.0	0.3469236767148858	2.042337748705047	0.0	0.0
evenaged	10000.0	2042	false	alive	CH40	40	40-50	CH	306.0	5.110943174717802	34.609412114522755	0.0	0.0
evenaged	10000.0	2042	false	alive	CH50	50	50-60	CH	559.0	13.31599163431922	102.43344994714208	0.0	0.0
evenaged	10000.0	2043	false	alive	CH60	60	60-70	CH	59.0	1.9184484601993539	16.13246074124895	0.0	0.0
evenaged	10000.0	2043	false	alive	CH40	40	40-50	CH	263.0	4.359945103354565	29.428098147664432	0.0	0.0
evenaged	10000.0	2043	false	alive	CH50	50	50-60	CH	611.0	14.954165669248667	116.04129714288896	0.0	0.0
evenaged	10000.0	2044	false	alive	CH60	60	60-70	CH	167.0	5.083922657020826	42.00160845352052	0.0	0.0
evenaged	10000.0	2044	false	alive	CH70	70	70-80	CH	9.0	0.35619125657199324	3.137637083821682	0.18159325595354023	0.0
evenaged	10000.0	2044	false	alive	CH40	40	40-50	CH	225.0	3.863849470324988	26.443438909569533	0.0	0.0
evenaged	10000.0	2044	false	alive	CH50	50	50-60	CH	532.0	13.110841648827837	101.94166859180599	0.0	0.0
evenaged	10000.0	2044	true	cut	CH60	60	60-70	CH	50.0	1.5196431592426412	12.547829588481196	0.0	0.0
evenaged	10000.0	2044	true	cut	CH70	70	70-80	CH	2.0	0.0797094627884317	0.7032566137267209	0.04098376481338659	0.0
evenaged	10000.0	2044	true	cut	CH40	40	40-50	CH	134.0	2.27798160075557	15.52699420345839	0.0	0.0
evenaged	10000.0	2044	true	cut	CH50	50	50-60	CH	164.0	4.034374711299667	31.35365135871606	0.0	0.0
evenaged	10000.0	2045	false	alive	CH60	60	60-70	CH	188.0	5.763493358918742	47.69854862584143	0.0	0.0
evenaged	10000.0	2045	false	alive	CH70	70	70-80	CH	12.0	0.487862322647906	4.323339505341533	0.25686504381436376	0.0
evenaged	10000.0	2045	false	alive	CH40	40	40-50	CH	63.0	1.1124522606996876	7.69410009614948	0.0	0.0
evenaged	10000.0	2045	false	alive	CH50	50	50-60	CH	320.0	7.912337169910576	61.57808003189233	0.0	0.0
evenaged	10000.0	2046	false	alive	CH60	60	60-70	CH	236.0	7.406953336602884	61.68098837303127	0.0	0.0
evenaged	10000.0	2046	false	alive	CH70	70	70-80	CH	16.0	0.666848379021874	5.941922980459859	0.3622264573380692	0.0
evenaged	10000.0	2046	false	alive	CH40	40	40-50	CH	44.0	0.793490797799599	5.531451355198222	0.0	0.0
evenaged	10000.0	2046	false	alive	CH50	50	50-60	CH	287.0	7.202156952977822	56.30684166965679	0.0	0.0
evenaged	10000.0	2047	false	alive	CH60	60	60-70	CH	290.0	9.3002985494202	77.88884407239837	0.0	0.0
evenaged	10000.0	2047	false	alive	CH70	70	70-80	CH	20.0	0.8549504210657826	7.659882958322978	0.4795032290964979	0.0
evenaged	10000.0	2047	false	alive	CH40	40	40-50	CH	31.0	0.5762410302685284	4.063096178008979	0.0	0.0
evenaged	10000.0	2047	false	alive	CH50	50	50-60	CH	242.0	6.151519131377275	48.28178785112616	0.0	0.0
evenaged	10000.0	2048	false	alive	CH60	60	60-70	CH	348.0	11.398372957436704	95.98989013953377	0.0	0.0
evenaged	10000.0	2048	false	alive	CH70	70	70-80	CH	24.0	1.0467483490926766	9.41911184566141	0.603341228011563	0.0
evenaged	10000.0	2048	false	alive	CH40	40	40-50	CH	16.0	0.30344295884397293	2.155435865043928	0.0	0.0
evenaged	10000.0	2048	false	alive	CH50	50	50-60	CH	195.0	4.968259937031313	39.026431881673325	0.0	0.0
evenaged	10000.0	2049	false	alive	CH60	60	60-70	CH	404.0	13.529080722082593	114.58871588996922	0.0	0.0
evenaged	10000.0	2049	false	alive	CH70	70	70-80	CH	28.0	1.248886354709147	11.291419585788148	0.7414095168248144	0.0
evenaged	10000.0	2049	false	alive	CH40	40	40-50	CH	7.0	0.1379678102721391	0.9940152429932746	0.0	0.0
evenaged	10000.0	2049	false	alive	CH50	50	50-60	CH	144.0	3.65495968258511	28.678411103919967	0.0	0.0
evenaged	10000.0	2050	false	alive	CH60	60	60-70	CH	425.0	14.503434242581639	123.43035858996154	0.0	0.0
evenaged	10000.0	2050	false	alive	CH70	70	70-80	CH	55.0	2.3602875772922927	21.173230918514435	1.34591756514341	0.0
evenaged	10000.0	2050	false	alive	CH50	50	50-60	CH	103.0	2.5814984156856933	20.174679251811703	0.0	0.0
evenaged	10000.0	2051	false	alive	CH60	60	60-70	CH	359.0	12.323198129363293	105.01718822993314	0.0	0.0
evenaged	10000.0	2051	false	alive	CH70	70	70-80	CH	133.0	5.469171033662292	48.59814615791672	2.936770741097843	0.0
evenaged	10000.0	2051	false	alive	CH80	80	80-90	CH	8.0	0.41481372009221273	3.862121093584224	0.2948616641182711	0.0
evenaged	10000.0	2051	false	alive	CH50	50	50-60	CH	83.0	2.132618385467624	16.790116491486117	0.0	0.0
evenaged	10000.0	2052	false	alive	CH60	60	60-70	CH	311.0	10.713875003973552	91.37981814946818	0.0	0.0
evenaged	10000.0	2052	false	alive	CH70	70	70-80	CH	201.0	8.340114624931381	74.24806202215284	4.515866719721377	0.0
evenaged	10000.0	2052	false	alive	CH80	80	80-90	CH	13.0	0.6905785604481113	6.45856408454267	0.5058686783518985	0.0
evenaged	10000.0	2052	false	alive	CH50	50	50-60	CH	58.0	1.5100694764368237	11.933608632561379	0.0	0.0
evenaged	10000.0	2052	true	cut	CH60	60	60-70	CH	99.0	3.3578401466741346	28.53056375881714	0.0	0.0
evenaged	10000.0	2052	true	cut	CH70	70	70-80	CH	46.0	1.905838678862034	16.96083535403943	1.0293061117523672	0.0
evenaged	10000.0	2052	true	cut	CH80	80	80-90	CH	1.0	0.05328911794826118	0.49866173972801187	0.03917176805570541	0.0
evenaged	10000.0	2052	true	cut	CH50	50	50-60	CH	35.0	0.9143472474175701	7.233026077275846	0.0	0.0
evenaged	10000.0	2053	false	alive	CH60	60	60-70	CH	183.0	6.474015159454408	55.57349106660251	0.0	0.0
evenaged	10000.0	2053	false	alive	CH70	70	70-80	CH	186.0	7.88557048392299	70.52730768892162	4.381150411873334	0.0
evenaged	10000.0	2053	false	alive	CH80	80	80-90	CH	16.0	0.8670845206059098	8.139144960524002	0.6513947415031303	0.0
evenaged	10000.0	2053	false	alive	CH50	50	50-60	CH	17.0	0.449653860284637	3.569628415240421	0.0	0.0
evenaged	10000.0	2054	false	alive	CH60	60	60-70	CH	143.0	5.108039512121153	43.95077408663504	0.0	0.0
evenaged	10000.0	2054	false	alive	CH70	70	70-80	CH	230.0	9.93471617913373	89.21241690162697	5.654479503017128	0.0
evenaged	10000.0	2054	false	alive	CH80	80	80-90	CH	18.0	1.0032215773849467	9.464651322876495	0.7800474216549491	0.0
evenaged	10000.0	2054	false	alive	CH50	50	50-60	CH	11.0	0.2973150858383939	2.3750595921219966	0.0	0.0
evenaged	10000.0	2055	false	alive	CH60	60	60-70	CH	103.0	3.698950148779079	31.86816666183059	0.0	0.0
evenaged	10000.0	2055	false	alive	CH70	70	70-80	CH	271.0	11.936636755134197	107.63621465103733	6.970044926079912	0.0
evenaged	10000.0	2055	false	alive	CH80	80	80-90	CH	21.0	1.193943715455708	11.304155647802444	0.9521374433880411	0.0
evenaged	10000.0	2055	false	alive	CH50	50	50-60	CH	7.0	0.19469685209507887	1.568129693387656	0.0	0.0
evenaged	10000.0	2056	false	alive	CH60	60	60-70	CH	66.0	2.3288149631625354	19.98118955505141	0.0	0.0
evenaged	10000.0	2056	false	alive	CH70	70	70-80	CH	311.0	13.96893225252239	126.48266544885024	8.37298649244333	0.0
evenaged	10000.0	2056	false	alive	CH80	80	80-90	CH	24.0	1.392930116771773	13.23608963567051	1.1398380916034119	0.0
evenaged	10000.0	2056	false	alive	CH50	50	50-60	CH	1.0	0.028452066848480728	0.2306331233868158	0.0	0.0
evenaged	10000.0	2057	false	alive	CH60	60	60-70	CH	46.0	1.6242462010157133	13.937168356242411	0.0	0.0
evenaged	10000.0	2057	false	alive	CH70	70	70-80	CH	291.0	13.253212411243705	120.342420969243	8.079361516489776	0.0
